"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"US-006-T-002","Implement OTP Generation and Sending Logic","Implement the `/auth/login` and `/auth/register` endpoints, including OTP generation, storage in Redis, and sending via AWS SNS.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-19","8.33","","backend,auth,otp,nestjs,aws-sns,redis","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-006","US-006-T-001","NestJS,AWS SNS,Redis","Medium","Medium","Calling the endpoint for a valid number sends an SMS. The OTP is stored in Redis with a 5-minute expiry.","Code reviewed; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","","AWS SNS","Integration tests and manual API calls via Postman.","","Enables the first step of secure user authentication."
"US-006-T-003","Implement OTP Verification and JWT Generation","Implement the `/auth/verify-otp` endpoint, including OTP comparison, user creation, JWT generation, and failed attempt counting.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-19","10.67","","backend,auth,jwt,nestjs,aws-cognito","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-006","US-006-T-002","NestJS,AWS Cognito,JWT,Redis","High","High","Submitting a correct OTP returns valid JWTs. Submitting an incorrect OTP returns an error and increments a counter.","Code reviewed with security focus; Unit and integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","Frontend team for token handling strategy.","AWS Cognito","Automated tests and manual E2E verification.","","Completes the secure authentication loop."
"US-006-T-004","Implement Rate Limiting and Account Lockout","Refine the authentication service to include rate limiting on OTP generation and account lockout on verification, using Redis.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-07-19","4.17","","backend,auth,security,nestjs,redis","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-006","US-006-T-003","NestJS,Redis","Medium","Medium","Requesting an OTP too frequently is blocked. 5 consecutive failed attempts locks the account for 15 minutes.","Code reviewed; Integration tests for security logic passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","","","Automated integration tests that simulate multiple failed attempts and rapid requests.","","Protects against brute-force attacks and SMS-spamming."
"US-008-T-001","Implement User Profile CRUD Endpoints","Create a `/profile` controller in NestJS with endpoints to GET and PATCH the authenticated user's profile (name, email).","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-07-19","6","","backend,api,nestjs,profile","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-008","US-006-T-003","NestJS,TypeORM","Low","Low","A `GET /profile` returns the logged-in user's data. A `PATCH /profile` updates the user's name/email. Unauthenticated requests are rejected.","Code reviewed; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","","","Integration tests.","","Enables user self-service for basic profile data."
"US-008-T-002","Implement Address Management CRUD Endpoints with PostGIS","Create an `/addresses` controller with full CRUD endpoints. The `Address` entity must use the `GEOGRAPHY` type from PostGIS for the `location` field. Implement an ownership check.","Task","Sprint Backlog","High","backend.dev1@company.com","product.owner@company.com","2024-07-19","10.67","","backend,api,nestjs,postgis,security","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-008","US-006-T-003","NestJS,TypeORM,PostGIS","High","High","A user can perform full CRUD on their own addresses. An attempt to modify another user's address fails.","Code reviewed with security focus; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","","","Integration tests covering all CRUD operations and security checks.","","Enables accurate delivery location management."
"US-008-T-003","Write Integration and Security Tests for Profile/Address APIs","Write a comprehensive suite of integration tests using Jest and Supertest, covering all CRUD operations, input validation, and security logic.","Task","Sprint Backlog","High","qa.engineer@company.com","product.owner@company.com","2024-07-19","3.16","","backend,testing,qa,security","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Identity & Access Microservice","EPIC-002","Hyperlocal Delivery Service","US-008","US-008-T-001,US-008-T-002","Jest,Supertest,TypeScript","Medium","Low","Test coverage exceeds 80%. A specific test proves User A cannot modify User B's data.","All tests passing in CI pipeline.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","Backend Developers","","CI pipeline passes with required test coverage.","","Ensures the reliability and security of profile management features."
"US-007-T-001","Build Auth Screens UI (Login, OTP)","Develop the React Native components for the mobile number entry screen and the OTP verification screen.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-07-19","8.33","","frontend,react-native,ui,auth","Sprint 1","Establish production-ready network & database, and build the backend for user identity.","Customer Mobile App (React Native)","EPIC-004","Hyperlocal Delivery Service","US-007","","React Native,TypeScript","Medium","Low","Screens match Figma designs. Form validation is implemented. UI handles loading and error states.","Code reviewed; Component tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-08","2024-07-19","100%","UX/UI Designer","","Component tests and visual review.","","Creates the user's first interaction point with the app."
"US-002-T-001","Design EKS Terraform Module and IAM Roles","Design the EKS cluster configuration, including node groups, instance types, and autoscaling parameters. Define necessary IAM roles and policies.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-02","6","","devops,terraform,aws,eks,kubernetes","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-002","US-001-T-003","Terraform,AWS EKS,Kubernetes,IAM","High","Medium","A design document for the EKS architecture is created. All required IAM policies are defined.","Design document and IAM policies are peer-reviewed and approved.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","","Peer review of design and IAM policies.","","Defines the blueprint for the core container orchestration platform."
"US-002-T-002","Implement EKS Cluster Terraform Module","Write the Terraform HCL code to provision the EKS control plane and managed node groups.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-02","10.33","","devops,terraform,aws,eks,kubernetes","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-002","US-002-T-001","Terraform,AWS EKS,Kubernetes","High","High","`terraform plan` executes without errors. The module provisions an EKS cluster successfully.","Code reviewed; Deployed to dev environment.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","","Successful `terraform apply` in a test environment.","","Builds the core container orchestration platform."
"US-002-T-003","Configure EKS Add-ons and Validate Cluster","Deploy and configure essential Kubernetes add-ons (Cluster Autoscaler, AWS Load Balancer Controller, metrics-server) and validate cluster functionality.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-02","8.01","","devops,terraform,kubernetes,helm","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-002","US-002-T-002","Terraform,Kubernetes,Helm","Medium","Medium","The EKS cluster is accessible via `kubectl`. A sample application can be deployed and exposed via an AWS Load Balancer.","Test report signed off by QA; Deployed to staging.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","QA Engineer","","Successful deployment and scaling tests in staging.","","Makes the EKS cluster production-ready with essential management tools."
"US-009-T-001","Design Cart Data Models and API Contract","Design the PostgreSQL schema for `cart` and `cart_items` tables, and define the OpenAPI specification for the `/cart` endpoints.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-08-02","6","","backend,api-design,database,cart","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-009","","NestJS,TypeORM,PostgreSQL","Medium","Low","TypeORM entities for Cart and CartItem are defined. OpenAPI documentation for the cart endpoints is complete.","API contract and data model reviewed and approved.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","Frontend team for API review.","","Peer review.","","Defines the data structure for the core shopping cart feature."
"US-009-T-002","Implement Cart CRUD Endpoints","Develop the NestJS controller and service to handle adding, updating, and removing items from the cart, including stock checks.","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-08-02","10.67","","backend,api,nestjs,cart","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-009","US-009-T-001","NestJS,TypeORM,REST API integration","Medium","Medium","A user can add an item to their cart. Quantity can be updated. Error returned for out-of-stock items. Totals are recalculated correctly.","Code reviewed; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","Vendor & Catalog service API for stock check.","Integration tests.","","Enables customers to select products for purchase."
"US-009-T-003","Write Integration Tests for Cart Logic","Write Jest/Supertest integration tests covering all cart operations, including edge cases like out-of-stock items and correct calculation of totals.","Task","Sprint Backlog","High","qa.engineer@company.com","product.owner@company.com","2024-08-02","3.16","","backend,testing,qa,cart","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-009","US-009-T-002","Jest,Supertest,TypeScript","Medium","Low","Test coverage for `cart.service.ts` is >80%. All API endpoints are covered by tests.","All tests passing in CI pipeline.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","Backend Developers","","CI pipeline passes.","","Ensures the reliability of the cart feature."
"US-007-T-002","Integrate Auth Screens with Backend APIs","Integrate the UI screens with the backend authentication APIs. Implement logic for securely storing JWTs and setting up the authenticated API client.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-08-02","9.17","","frontend,react-native,api-integration,auth,jwt","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Customer Mobile App (React Native)","EPIC-004","Hyperlocal Delivery Service","US-007","US-006-T-003,US-007-T-001","React Native,REST API integration,JWT","High","High","Tapping 'Send OTP' calls the backend. Submitting correct OTP stores tokens and navigates to home. API errors are handled.","Code reviewed; E2E tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","Backend team","Backend Auth API","E2E testing of the full login flow.","","Enables users to access the application."
"US-005-T-001","Design CD Workflow and Secure AWS Authentication","Design the CD workflow in GitHub Actions, including stages for Docker build/push and Terraform apply. Plan the use of OIDC for secure AWS authentication.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-02","6.33","","devops,cd,github-actions,terraform,aws-iam,oidc","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-005","US-002-T-003","GitHub Actions,AWS IAM,OIDC,Terraform","High","High","A sequence diagram of the CD workflow is created. IAM role and trust policy for OIDC is defined.","Design document and IAM policies reviewed and approved.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","","Peer review of the security and workflow design.","","Defines the blueprint for automated and secure deployments."
"US-005-T-002","Implement Docker Build and Push to ECR Stage","Implement the initial stages of the CD workflow, including AWS authentication, Docker build, and push to ECR.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-02","8.33","","devops,cd,github-actions,docker,aws-ecr","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-005","US-005-T-001","GitHub Actions,Docker,AWS ECR","Medium","Medium","The workflow successfully authenticates with AWS. A new Docker image is built, tagged, and pushed to ECR.","Code reviewed; Workflow stages run successfully.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","","Successful run of the build/push stages in the workflow.","","Automates the packaging of microservices into deployable artifacts."
"US-005-T-005","Implement Vulnerability Scanning for Docker Images","Integrate an automated vulnerability scanner into the CD pipeline. The pipeline must fail if any critical vulnerabilities are found.","Task","Sprint Backlog","High","devops.engineer@company.com","product.owner@company.com","2024-08-02","8.5","","devops,cd,security,docker","Sprint 2","Get K8s cluster running, automate deployments, and complete the end-to-end login flow.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-005","US-005-T-002","GitHub Actions,Docker,Security Scanning Tools","Medium","Medium","The CD workflow includes a 'Scan Image' step. The pipeline fails if a known critical vulnerability is present.","Code reviewed; Workflow step successfully tested.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-07-22","2024-08-02","100%","","","A test PR with a known vulnerable dependency is correctly failed by the pipeline.","","Automates security checks, preventing vulnerable code from reaching production."
"US-005-T-003","Implement Terraform Deployment Stage with Environments","Implement the final stage of the CD workflow to run `terraform apply`, updating the Kubernetes deployment for the staging environment.","Task","Sprint Backlog","Critical","devops.engineer@company.com","product.owner@company.com","2024-08-16","12","","devops,cd,terraform,kubernetes","Sprint 3","Develop the core order placement functionality, including cart management and the distributed checkout saga.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-005","US-005-T-002","GitHub Actions,Terraform,Kubernetes","High","High","The workflow correctly targets the staging environment. `terraform apply` is executed successfully. The Kubernetes deployment is updated.","Code reviewed; E2E deployment to staging is successful.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-05","2024-08-16","100%","Backend Team","","A successful end-to-end deployment to staging after merging a PR.","","Automates the release of new features to the staging environment."
"US-005-T-004","Configure and Test Production Manual Approval Gate","Configure the 'production' environment in GitHub to require manual approval. Update the CD workflow to be gated by this environment.","Task","Sprint Backlog","High","devops.engineer@company.com","product.owner@company.com","2024-08-16","6","","devops,cd,github-actions,governance","Sprint 3","Develop the core order placement functionality, including cart management and the distributed checkout saga.","Platform Infrastructure and DevOps","EPIC-001","Hyperlocal Delivery Service","US-005","US-005-T-003","GitHub Actions","Low","Low","The CD workflow pauses with 'Waiting for approval' for the production job. After approval, the job runs.","Configuration reviewed; E2E test of the workflow passes.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-05","2024-08-16","100%","","","Successful E2E test of the full staging + production workflow.","","Adds a critical safety control for production releases."
"US-010-T-001","Design Checkout Saga State Machine and Events","Design the detailed state machine for the checkout saga, including steps, failure paths, and compensating transactions. Define event schemas.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-08-16","8.33","","backend,architecture,saga,distributed-systems","Sprint 3","Develop the core order placement functionality, including cart management and the distributed checkout saga.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-010","","Distributed Systems,Saga Pattern,AWS SQS/SNS","High","High","A state machine diagram is created. JSON schemas for all events are defined. Compensating transaction sequences are documented.","Saga design document is peer-reviewed and approved.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-05","2024-08-16","100%","Entire backend team.","","Peer review.","","Defines the blueprint for the most critical, revenue-generating transaction."
"US-010-T-002","Implement Saga Orchestrator and Step Handlers","Implement the core saga orchestrator in the Order service. Develop the NestJS handlers for each step, publishing and listening for events.","Task","Sprint Backlog","Critical","backend.dev2@company.com","product.owner@company.com","2024-08-16","14.34","","backend,nestjs,saga,aws-sqs","Sprint 3","Develop the core order placement functionality, including cart management and the distributed checkout saga.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-010","US-010-T-001","NestJS,TypeScript,AWS SQS/SNS","High","High","The happy path results in an order being created. The orchestrator correctly triggers compensating transactions on failure events.","Code reviewed; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-05","2024-08-16","100%","","Payment service, Vendor service APIs/events","Integration tests.","","Builds the core logic for reliable order placement."
"US-010-T-003","Write Integration Tests for Checkout Saga Failure Paths","Develop integration tests that target the failure and compensation paths of the checkout saga by mocking other services to return failures.","Task","Sprint Backlog","Critical","qa.engineer@company.com","product.owner@company.com","2024-08-16","6","","backend,testing,qa,saga","Sprint 3","Develop the core order placement functionality, including cart management and the distributed checkout saga.","Order Management Microservice","EPIC-003","Hyperlocal Delivery Service","US-010","US-010-T-002","Jest,TypeScript","High","Medium","A test for 'payment failure' aborts the saga. A test for 'inventory failure' triggers a refund compensation.","All tests passing in CI pipeline.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-05","2024-08-16","100%","Backend Developers","","CI pipeline passes.","","Ensures the financial and data integrity of the checkout process."
"US-011-T-001","Set up WebSocket Infrastructure for Real-Time Service","On the backend, configure and implement the WebSocket server (using NestJS with Socket.IO adapter and Redis backplane).","Task","Sprint Backlog","Critical","backend.dev1@company.com","product.owner@company.com","2024-08-30","10.33","","backend,websocket,nestjs,redis,real-time","Sprint 4","Implement customer-facing live order tracking and stabilize core flows.","Customer Mobile App (React Native)","EPIC-004","Hyperlocal Delivery Service","US-011","","NestJS,WebSockets,Socket.IO,Redis","High","High","A WebSocket server is running. A client can connect with a valid JWT. The server can manage clients in rooms by `orderId`.","Code reviewed; Integration tests passing.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-19","2024-08-30","100%","DevOps for deployment configuration.","","Integration tests using a WebSocket client.","Requires specific Kubernetes configuration for WebSocket traffic.","Provides the backend foundation for all real-time features."
"US-011-T-002","Implement React Native Tracking Screen with Mapbox","Build the `OrderTrackingScreen` component. Integrate the Mapbox SDK and WebSocket client to listen for location updates.","Task","Sprint Backlog","Critical","frontend.dev1@company.com","product.owner@company.com","2024-08-30","12.67","","frontend,react-native,mapbox,websocket","Sprint 4","Implement customer-facing live order tracking and stabilize core flows.","Customer Mobile App (React Native)","EPIC-004","Hyperlocal Delivery Service","US-011","US-011-T-001","React Native,Mapbox SDK,WebSocket client","High","Medium","The screen displays a map. The app connects to the WebSocket server. A dynamic rider icon is rendered on the map.","Code reviewed; E2E tests passing with a mock server.","2024-07-01T09:00:00Z","2024-07-01T09:00:00Z","2024-08-19","2024-08-30","100%","Backend team for WebSocket integration.","Mapbox API","E2E testing with a mock WebSocket server or the real backend.","","Delivers the customer-facing live tracking experience."
